Campaign_ID,Customer_ID,Campaign_Type,Campaign_Objective,Campaign_Cost_INR_x,Campaign_Duration_Days,Impressions,Clicks,Device_Type,Time_of_Day,CTR,Age,Gender,City_Tier,Marital_Status,Has_Kids,Annual_Income_INR,Customer_Tenure_Months,Loyalty_Tier,Purchase_Made,Purchase_Value_INR,Discount_Applied_Percent,Payment_Mode,Repeat_Purchase_30_Days,Net_Revenue_INR,Campaign_Cost_INR_y,ROI_INR,Income_Segment,Campaign_Date,Month,Month_Num
50485,11485,Google Ads,Retention,1388,20,78925,3122,Mobile,Afternoon,0.0395565410199556,37,Female,Tier 1,Single,0,2858345,63,Gold,0,14520,0,COD,0,0.0,1388,-1388.0,,2042-11-17,Nov,11
50486,11486,SMS,Retention,1123,26,2881,2789,Mobile,Afternoon,0.9680666435265532,25,Female,Tier 1,Single,0,2300781,48,Bronze,1,20053,10,COD,1,18047.7,1123,16924.7,,2042-12-02,Dec,12
50487,11487,Instagram Ads,Awareness,277,21,77014,3239,Mobile,Night,0.0420572882852468,44,Male,Tier 3,Single,0,1704978,48,Silver,1,2779,0,Credit Card,0,2779.0,277,2502.0,>10L,2042-12-17,Dec,12
50488,11488,Influencer,Retention,573,23,73869,5583,Desktop,Evening,0.0755797425171587,21,Female,Tier 3,Single,0,677655,54,Bronze,1,9573,20,UPI,0,7658.400000000001,573,7085.400000000001,6-10L,2043-01-01,Jan,1
50489,11489,SMS,Conversion,1046,21,80464,2761,Mobile,Evening,0.0343134818055279,39,Male,Tier 2,Married,1,1926967,45,Bronze,0,24323,5,COD,1,0.0,1046,-1046.0,>10L,2043-01-16,Jan,1
50490,11490,Influencer,Retention,1065,17,29158,6141,Mobile,Evening,0.2106111530283284,30,Male,Tier 1,Single,1,2345467,40,Gold,0,14315,0,Credit Card,1,0.0,1065,-1065.0,,2043-01-31,Jan,1
50491,11491,Influencer,Conversion,1815,15,41759,4141,Mobile,Afternoon,0.0991642520175291,27,Female,Tier 1,Married,0,1093402,51,Gold,0,14279,15,COD,1,0.0,1815,-1815.0,>10L,2043-02-15,Feb,2
50492,11492,Influencer,Awareness,1957,9,92193,4977,Mobile,Evening,0.0539845758354755,38,Male,Tier 2,Married,1,1621352,50,Gold,0,19729,10,Debit Card,0,0.0,1957,-1957.0,>10L,2043-03-02,Mar,3
50493,11493,Email,Conversion,135,20,29105,4133,Desktop,Evening,0.1420030922521903,23,Male,Tier 2,Married,0,479044,20,Platinum,1,22215,15,UPI,0,18882.75,135,18747.75,3-6L,2043-03-17,Mar,3
50494,11494,SMS,Conversion,264,9,29816,5403,Desktop,Night,0.1812114301046418,35,Male,Tier 2,Married,0,2634883,84,Gold,0,9482,0,Debit Card,0,0.0,264,-264.0,,2043-04-01,Apr,4
50495,11495,Google Ads,Awareness,677,5,82902,7690,Mobile,Evening,0.0927601264143205,23,Female,Tier 2,Single,1,318987,10,Bronze,0,3782,10,Credit Card,1,0.0,677,-677.0,3-6L,2043-04-16,Apr,4
50496,11496,Google Ads,Conversion,1274,4,25180,1247,Mobile,Afternoon,0.0495234312946783,52,Female,Tier 1,Married,1,1574311,47,Bronze,1,5235,0,Credit Card,0,5235.0,1274,3961.0,>10L,2043-05-01,May,5
50497,11497,Google Ads,Retention,1078,27,4633,3819,Desktop,Morning,0.8243039067558817,29,Female,Tier 1,Married,0,527799,72,Silver,0,10217,15,Credit Card,0,0.0,1078,-1078.0,3-6L,2043-05-16,May,5
50498,11498,Email,Retention,126,9,27530,4596,Desktop,Evening,0.1669451507446422,34,Male,Tier 2,Single,1,2815563,75,Platinum,0,3443,10,COD,0,0.0,126,-126.0,,2043-05-31,May,5
50499,11499,Influencer,Conversion,1010,3,85007,7563,Mobile,Evening,0.0889691437175762,49,Male,Tier 3,Single,0,2062717,11,Bronze,0,14128,0,Credit Card,0,0.0,1010,-1010.0,,2043-06-15,Jun,6
50500,11500,Influencer,Conversion,606,5,119632,5688,Desktop,Night,0.0475458071419018,62,Female,Tier 1,Married,1,1262128,90,Gold,0,13128,0,Debit Card,1,0.0,606,-606.0,>10L,2043-06-30,Jun,6
50501,11501,Google Ads,Retention,1497,24,102616,7804,Mobile,Night,0.0760505184376705,47,Female,Tier 1,Married,0,1176892,38,Bronze,1,14219,10,COD,0,12797.1,1497,11300.1,>10L,2043-07-15,Jul,7
50502,11502,Email,Retention,1783,13,20048,6280,Mobile,Morning,0.3132482043096568,60,Female,Tier 3,Single,1,2562166,14,Bronze,1,2664,5,COD,0,2530.8,1783,747.7999999999997,,2043-07-30,Jul,7
50503,11503,Instagram Ads,Awareness,1738,3,15298,2047,Mobile,Morning,0.1338083409596025,39,Male,Tier 1,Single,0,1106448,7,Bronze,1,15717,0,UPI,0,15717.0,1738,13979.0,>10L,2043-08-14,Aug,8
50504,11504,Google Ads,Conversion,145,25,17623,7356,Mobile,Afternoon,0.417409067695625,41,Female,Tier 1,Single,0,1082914,52,Silver,0,15478,5,Credit Card,0,0.0,145,-145.0,>10L,2043-08-29,Aug,8
50505,11505,Instagram Ads,Awareness,1804,22,115030,2343,Desktop,Evening,0.0203685994957837,44,Male,Tier 2,Married,0,2721150,53,Platinum,1,2626,15,Debit Card,0,2232.1,1804,428.0999999999999,,2043-09-13,Sep,9
50506,11506,Influencer,Conversion,1039,27,69000,6310,Mobile,Morning,0.0914492753623188,49,Female,Tier 1,Single,0,2559815,87,Gold,1,7626,0,COD,0,7626.0,1039,6587.0,,2043-09-28,Sep,9
50507,11507,Influencer,Awareness,1113,5,101256,1894,Mobile,Night,0.0187050643912459,49,Male,Tier 3,Married,0,1996294,26,Bronze,0,18587,15,Debit Card,0,0.0,1113,-1113.0,>10L,2043-10-13,Oct,10
50508,11508,Email,Awareness,1544,7,47752,2401,Mobile,Night,0.0502806165186798,36,Female,Tier 1,Single,0,740957,40,Platinum,0,12613,0,Credit Card,0,0.0,1544,-1544.0,6-10L,2043-10-28,Oct,10
50509,11509,Instagram Ads,Retention,978,16,37003,3372,Mobile,Morning,0.0911277463989406,54,Male,Tier 1,Married,0,2639598,28,Bronze,0,14522,15,UPI,0,0.0,978,-978.0,,2043-11-12,Nov,11
50510,11510,SMS,Conversion,1923,16,114909,1781,Mobile,Night,0.0154992211228015,21,Female,Tier 1,Single,0,1376801,38,Bronze,0,21146,15,Debit Card,1,0.0,1923,-1923.0,>10L,2043-11-27,Nov,11
50511,11511,SMS,Awareness,1554,27,17338,6694,Mobile,Evening,0.3860883608259314,22,Female,Tier 2,Single,1,1816723,51,Silver,0,9711,5,COD,0,0.0,1554,-1554.0,>10L,2043-12-12,Dec,12
50512,11512,Google Ads,Awareness,303,21,118357,2548,Mobile,Morning,0.0215280887484474,45,Male,Tier 1,Single,1,366153,30,Bronze,1,4166,0,COD,0,4166.0,303,3863.0,3-6L,2043-12-27,Dec,12
50513,11513,Influencer,Conversion,1401,26,100093,3422,Mobile,Morning,0.0341882049693784,60,Female,Tier 2,Single,1,2078066,93,Gold,0,10528,5,Credit Card,0,0.0,1401,-1401.0,,2044-01-11,Jan,1
50514,11514,Influencer,Retention,1036,5,52093,8045,Mobile,Evening,0.1544353368014896,57,Female,Tier 1,Married,0,945502,22,Bronze,1,20337,5,COD,1,19320.15,1036,18284.15,6-10L,2044-01-26,Jan,1
50515,11515,Email,Conversion,727,17,12776,8955,Mobile,Night,0.7009236067626801,63,Male,Tier 1,Single,0,2551189,88,Gold,0,16394,15,COD,0,0.0,727,-727.0,,2044-02-10,Feb,2
50516,11516,SMS,Retention,1814,7,69626,8427,Mobile,Evening,0.1210323729641226,43,Female,Tier 1,Single,1,2917451,78,Bronze,0,7466,15,COD,0,0.0,1814,-1814.0,,2044-02-25,Feb,2
50517,11517,Email,Retention,279,8,29731,6489,Mobile,Morning,0.2182570381083717,64,Male,Tier 3,Married,1,2575633,16,Gold,1,6787,0,COD,1,6787.0,279,6508.0,,2044-03-11,Mar,3
50518,11518,Influencer,Retention,1403,15,41087,5363,Mobile,Evening,0.1305279042032759,22,Female,Tier 1,Single,1,1473203,45,Bronze,0,14519,5,Debit Card,0,0.0,1403,-1403.0,>10L,2044-03-26,Mar,3
50519,11519,Influencer,Awareness,513,7,62754,1045,Desktop,Night,0.0166523249513975,41,Female,Tier 1,Single,1,2450348,36,Platinum,0,21900,5,COD,1,0.0,513,-513.0,,2044-04-10,Apr,4
50520,11520,Instagram Ads,Conversion,1504,22,41514,6632,Mobile,Morning,0.1597533362239244,29,Male,Tier 1,Married,1,2531729,32,Gold,0,911,0,Credit Card,0,0.0,1504,-1504.0,,2044-04-25,Apr,4
50521,11521,Instagram Ads,Awareness,1502,29,25899,3861,Mobile,Evening,0.1490791150237461,44,Female,Tier 2,Married,0,2000031,81,Silver,0,966,5,COD,0,0.0,1502,-1502.0,,2044-05-10,May,5
50522,11522,Google Ads,Awareness,1299,22,68681,5567,Mobile,Night,0.0810558960993579,48,Male,Tier 1,Single,0,591803,13,Gold,0,5291,15,Debit Card,0,0.0,1299,-1299.0,3-6L,2044-05-25,May,5
50523,11523,Influencer,Awareness,1018,28,33928,3095,Mobile,Afternoon,0.0912225890120254,56,Male,Tier 1,Married,0,484000,49,Gold,0,2926,5,Debit Card,0,0.0,1018,-1018.0,3-6L,2044-06-09,Jun,6
50524,11524,Email,Retention,1458,27,100785,8384,Mobile,Night,0.08318698218981,35,Male,Tier 2,Single,0,1640386,64,Gold,0,6488,0,Credit Card,0,0.0,1458,-1458.0,>10L,2044-06-24,Jun,6
50525,11525,Influencer,Awareness,104,15,94937,7675,Mobile,Night,0.080843085414538,43,Female,Tier 1,Single,0,2422281,90,Silver,0,9479,15,COD,0,0.0,104,-104.0,,2044-07-09,Jul,7
50526,11526,SMS,Conversion,638,21,23571,1766,Mobile,Night,0.0749225743498366,46,Male,Tier 2,Single,1,404770,95,Platinum,0,7341,0,UPI,0,0.0,638,-638.0,3-6L,2044-07-24,Jul,7
50527,11527,Influencer,Awareness,1288,20,17056,7630,Desktop,Morning,0.4473499061913696,46,Male,Tier 2,Single,1,1732645,60,Silver,0,3773,0,Debit Card,0,0.0,1288,-1288.0,>10L,2044-08-08,Aug,8
50528,11528,SMS,Retention,1474,26,60549,8921,Mobile,Evening,0.1473352161059637,51,Female,Tier 2,Married,0,1420889,58,Silver,1,15104,0,Credit Card,0,15104.0,1474,13630.0,>10L,2044-08-23,Aug,8
50529,11529,Google Ads,Conversion,1467,26,10246,2696,Mobile,Evening,0.2631270739800898,63,Female,Tier 3,Single,1,2568434,50,Silver,1,8389,10,Credit Card,0,7550.1,1467,6083.1,,2044-09-07,Sep,9
50530,11530,Instagram Ads,Awareness,1250,24,2736,5280,Mobile,Night,1.0,33,Male,Tier 1,Married,1,489908,7,Platinum,1,5601,5,COD,0,5320.95,1250,4070.95,3-6L,2044-09-22,Sep,9
50531,11531,Email,Retention,1403,24,10422,3694,Mobile,Morning,0.3544425254269814,44,Male,Tier 1,Married,0,2440857,50,Bronze,1,3750,0,Debit Card,1,3750.0,1403,2347.0,,2044-10-07,Oct,10
50532,11532,Instagram Ads,Awareness,1128,14,52819,7668,Mobile,Morning,0.1451750317120733,59,Female,Tier 1,Single,0,2878515,34,Gold,0,6260,5,COD,0,0.0,1128,-1128.0,,2044-10-22,Oct,10
50533,11533,Google Ads,Conversion,1664,29,23871,542,Mobile,Afternoon,0.0227053747224665,45,Male,Tier 1,Single,0,659826,15,Bronze,0,13426,0,UPI,0,0.0,1664,-1664.0,6-10L,2044-11-06,Nov,11
50534,11534,Google Ads,Awareness,1207,23,60618,4078,Mobile,Morning,0.0672737470718268,43,Female,Tier 3,Married,1,2397590,61,Silver,0,1150,15,UPI,0,0.0,1207,-1207.0,,2044-11-21,Nov,11
50535,11535,Email,Awareness,648,27,17462,1191,Mobile,Afternoon,0.0682052456763257,48,Female,Tier 1,Single,1,1851445,31,Bronze,0,24512,20,Credit Card,1,0.0,648,-648.0,>10L,2044-12-06,Dec,12
50536,11536,Influencer,Conversion,387,20,68978,1766,Desktop,Night,0.0256023659717591,23,Male,Tier 1,Single,1,481816,28,Bronze,0,2018,10,COD,0,0.0,387,-387.0,3-6L,2044-12-21,Dec,12
50537,11537,Google Ads,Awareness,386,27,81757,1367,Mobile,Evening,0.0167202808322223,39,Female,Tier 3,Single,0,1261105,27,Silver,1,2345,0,Credit Card,0,2345.0,386,1959.0,>10L,2045-01-05,Jan,1
50538,11538,SMS,Awareness,916,3,119218,4361,Mobile,Evening,0.0365800466372527,64,Female,Tier 3,Single,1,1523154,55,Silver,1,23302,0,Credit Card,0,23302.0,916,22386.0,>10L,2045-01-20,Jan,1
50539,11539,SMS,Conversion,1721,16,107403,4922,Desktop,Afternoon,0.0458273977449419,58,Male,Tier 2,Single,1,264833,41,Silver,1,4273,10,COD,0,3845.7,1721,2124.7,<3L,2045-02-04,Feb,2
50540,11540,Instagram Ads,Conversion,452,26,1460,1698,Mobile,Night,1.0,38,Male,Tier 2,Married,0,1713832,84,Silver,0,10428,20,Credit Card,1,0.0,452,-452.0,>10L,2045-02-19,Feb,2
50541,11541,Instagram Ads,Retention,1585,27,43031,4859,Mobile,Afternoon,0.1129185935720759,38,Female,Tier 3,Married,0,406417,44,Bronze,1,23929,0,COD,0,23929.0,1585,22344.0,3-6L,2045-03-06,Mar,3
50542,11542,Email,Retention,1950,25,5635,2777,Mobile,Afternoon,0.492812777284827,25,Male,Tier 1,Married,0,370362,81,Silver,0,19400,15,Credit Card,1,0.0,1950,-1950.0,3-6L,2045-03-21,Mar,3
50543,11543,Influencer,Awareness,1454,7,18366,5270,Mobile,Night,0.2869432647283023,46,Female,Tier 1,Single,1,1805420,10,Bronze,0,7318,0,UPI,0,0.0,1454,-1454.0,>10L,2045-04-05,Apr,4
50544,11544,Google Ads,Conversion,1688,6,47511,8285,Mobile,Evening,0.1743806697396392,50,Female,Tier 3,Single,0,892417,75,Silver,1,2924,10,COD,0,2631.6,1688,943.6,6-10L,2045-04-20,Apr,4
50545,11545,Google Ads,Awareness,800,12,102030,6128,Desktop,Afternoon,0.0600607664412427,32,Female,Tier 2,Single,0,2269316,7,Silver,1,19091,0,Credit Card,0,19091.0,800,18291.0,,2045-05-05,May,5
50546,11546,Instagram Ads,Awareness,411,26,90853,611,Mobile,Morning,0.0067251494171904,58,Male,Tier 1,Single,1,309212,46,Bronze,1,24905,0,Credit Card,0,24905.0,411,24494.0,3-6L,2045-05-20,May,5
50547,11547,Email,Conversion,1697,14,34470,3380,Mobile,Morning,0.0980562808239048,52,Male,Tier 2,Single,1,447472,88,Bronze,0,11160,0,Credit Card,0,0.0,1697,-1697.0,3-6L,2045-06-04,Jun,6
50548,11548,Instagram Ads,Conversion,476,15,4457,3221,Desktop,Night,0.7226834193403635,24,Male,Tier 2,Single,0,2798180,53,Bronze,1,612,5,Credit Card,0,581.4,476,105.4,,2045-06-19,Jun,6
50549,11549,Instagram Ads,Awareness,1941,13,27776,5807,Mobile,Night,0.2090653801843318,51,Male,Tier 3,Single,1,1868259,94,Silver,0,10230,10,UPI,0,0.0,1941,-1941.0,>10L,2045-07-04,Jul,7
50550,11550,Influencer,Conversion,224,16,68009,4588,Mobile,Afternoon,0.0674616594862444,34,Male,Tier 3,Single,0,425547,10,Gold,1,3915,0,Credit Card,0,3915.0,224,3691.0,3-6L,2045-07-19,Jul,7
50551,11551,Influencer,Awareness,1944,12,17714,1087,Mobile,Evening,0.0613638929660155,26,Male,Tier 2,Married,1,1483657,27,Bronze,0,1909,10,Credit Card,1,0.0,1944,-1944.0,>10L,2045-08-03,Aug,8
50552,11552,Google Ads,Conversion,1918,6,58315,3164,Mobile,Morning,0.0542570522164108,60,Female,Tier 2,Married,1,934452,34,Silver,0,16087,10,Credit Card,1,0.0,1918,-1918.0,6-10L,2045-08-18,Aug,8
50553,11553,Influencer,Conversion,1632,27,105199,1605,Mobile,Afternoon,0.015256799019002,21,Male,Tier 1,Married,1,2444861,25,Bronze,0,18470,10,Credit Card,1,0.0,1632,-1632.0,,2045-09-02,Sep,9
50554,11554,Influencer,Retention,1664,9,50991,2049,Mobile,Morning,0.0401835618050244,63,Female,Tier 3,Single,1,351133,66,Silver,0,15700,15,COD,0,0.0,1664,-1664.0,3-6L,2045-09-17,Sep,9
50555,11555,Email,Conversion,1200,23,112624,2641,Desktop,Afternoon,0.0234497087654496,36,Male,Tier 2,Married,0,383486,14,Bronze,0,24457,10,UPI,0,0.0,1200,-1200.0,3-6L,2045-10-02,Oct,10
50556,11556,SMS,Retention,219,27,89973,7466,Mobile,Morning,0.0829804496904627,57,Male,Tier 1,Single,1,704996,66,Bronze,0,21095,15,Credit Card,1,0.0,219,-219.0,6-10L,2045-10-17,Oct,10
50557,11557,Instagram Ads,Retention,1305,6,54366,8799,Mobile,Morning,0.1618474782032888,34,Female,Tier 3,Single,0,1035234,39,Silver,1,21356,0,Credit Card,1,21356.0,1305,20051.0,>10L,2045-11-01,Nov,11
50558,11558,Email,Awareness,1416,11,25376,1152,Desktop,Morning,0.0453972257250945,53,Female,Tier 1,Single,1,1564294,47,Silver,0,21647,0,Credit Card,0,0.0,1416,-1416.0,>10L,2045-11-16,Nov,11
50559,11559,Email,Retention,1744,9,36288,2977,Mobile,Evening,0.082038139329806,53,Male,Tier 2,Married,0,1035350,44,Silver,0,13181,15,UPI,0,0.0,1744,-1744.0,>10L,2045-12-01,Dec,12
50560,11560,Influencer,Conversion,707,14,106217,918,Desktop,Afternoon,0.0086426843160699,32,Male,Tier 1,Single,0,251286,61,Bronze,0,3809,15,UPI,1,0.0,707,-707.0,<3L,2045-12-16,Dec,12
50561,11561,Email,Conversion,722,19,14196,2070,Mobile,Afternoon,0.1458157227387996,64,Male,Tier 1,Married,0,2314625,74,Gold,0,4571,0,COD,1,0.0,722,-722.0,,2045-12-31,Dec,12
50562,11562,SMS,Conversion,1284,27,107883,6348,Desktop,Night,0.0588415227607686,22,Male,Tier 2,Married,1,2891865,11,Bronze,0,9312,0,Credit Card,0,0.0,1284,-1284.0,,2046-01-15,Jan,1
50563,11563,Influencer,Conversion,1271,12,22239,6940,Desktop,Afternoon,0.3120643913845047,53,Male,Tier 1,Married,1,1489314,9,Silver,1,3273,0,Credit Card,0,3273.0,1271,2002.0,>10L,2046-01-30,Jan,1
50564,11564,Email,Retention,1656,9,63189,3286,Mobile,Night,0.0520027219927519,60,Male,Tier 2,Married,1,1203089,61,Bronze,0,7744,5,Debit Card,0,0.0,1656,-1656.0,>10L,2046-02-14,Feb,2
50565,11565,Influencer,Awareness,1576,4,41445,8380,Mobile,Evening,0.2021956810230425,27,Male,Tier 1,Single,0,2260412,74,Platinum,0,24844,10,Debit Card,0,0.0,1576,-1576.0,,2046-03-01,Mar,3
50566,11566,Influencer,Conversion,660,12,72742,7906,Desktop,Evening,0.1086854911880344,24,Male,Tier 3,Married,0,1804853,7,Platinum,1,3023,10,COD,0,2720.7,660,2060.7,>10L,2046-03-16,Mar,3
50567,11567,Email,Conversion,868,28,46106,2095,Desktop,Evening,0.0454387715264824,59,Male,Tier 1,Single,0,2696251,85,Bronze,0,4483,10,Credit Card,0,0.0,868,-868.0,,2046-03-31,Mar,3
50568,11568,SMS,Conversion,654,13,98159,2478,Desktop,Morning,0.0252447559571715,51,Male,Tier 1,Married,0,2571524,28,Silver,0,5543,0,UPI,0,0.0,654,-654.0,,2046-04-15,Apr,4
50569,11569,Influencer,Awareness,1996,3,67210,3716,Mobile,Evening,0.0552893914596042,25,Female,Tier 1,Single,0,1344805,3,Bronze,1,11514,5,UPI,0,10938.3,1996,8942.3,>10L,2046-04-30,Apr,4
50570,11570,Google Ads,Retention,197,25,92389,3050,Mobile,Evening,0.0330125880786673,48,Male,Tier 2,Single,0,2061720,56,Silver,0,23362,0,UPI,1,0.0,197,-197.0,,2046-05-15,May,5
50571,11571,Influencer,Awareness,96,7,44818,7493,Desktop,Morning,0.1671872908206524,61,Female,Tier 2,Single,0,850722,78,Gold,1,7498,0,COD,1,7498.0,96,7402.0,6-10L,2046-05-30,May,5
50572,11572,SMS,Conversion,1248,18,14057,5670,Mobile,Night,0.4033577577007896,51,Male,Tier 2,Married,1,1935527,85,Silver,1,21236,15,COD,0,18050.6,1248,16802.6,>10L,2046-06-14,Jun,6
50573,11573,SMS,Conversion,1388,4,110174,8388,Mobile,Evening,0.0761341151269809,47,Male,Tier 2,Single,0,1069750,59,Bronze,0,4417,0,COD,1,0.0,1388,-1388.0,>10L,2046-06-29,Jun,6
50574,11574,Email,Conversion,1767,3,57919,6750,Mobile,Evening,0.1165420673699476,62,Female,Tier 1,Married,0,2730727,61,Platinum,0,6994,0,UPI,0,0.0,1767,-1767.0,,2046-07-14,Jul,7
50575,11575,Instagram Ads,Retention,101,24,41652,1646,Mobile,Afternoon,0.0395179103044271,47,Female,Tier 1,Married,1,739386,12,Silver,1,24947,20,COD,0,19957.6,101,19856.6,6-10L,2046-07-29,Jul,7
50576,11576,Instagram Ads,Retention,329,18,24836,1202,Desktop,Afternoon,0.0483974875181188,48,Female,Tier 2,Single,0,667610,34,Bronze,0,5180,10,COD,1,0.0,329,-329.0,6-10L,2046-08-13,Aug,8
50577,11577,Influencer,Awareness,1029,22,60229,2237,Mobile,Evening,0.0371415763170565,46,Male,Tier 2,Married,1,351102,80,Bronze,1,3309,20,Debit Card,1,2647.2,1029,1618.2,3-6L,2046-08-28,Aug,8
50578,11578,Google Ads,Conversion,1643,26,15442,1040,Desktop,Morning,0.0673487890169667,23,Male,Tier 1,Married,1,2901416,32,Bronze,0,3531,5,Debit Card,0,0.0,1643,-1643.0,,2046-09-12,Sep,9
50579,11579,Google Ads,Retention,219,27,52650,2796,Desktop,Evening,0.0531054131054131,42,Female,Tier 1,Single,0,784287,87,Gold,1,21029,10,Credit Card,0,18926.1,219,18707.1,6-10L,2046-09-27,Sep,9
50580,11580,SMS,Conversion,282,13,103490,3976,Mobile,Night,0.0384191709343898,41,Male,Tier 2,Single,0,1037814,21,Bronze,0,15411,5,UPI,1,0.0,282,-282.0,>10L,2046-10-12,Oct,10
50581,11581,Email,Conversion,326,15,73970,3249,Mobile,Morning,0.0439232121130187,31,Female,Tier 3,Single,0,839895,24,Silver,0,2941,0,COD,1,0.0,326,-326.0,6-10L,2046-10-27,Oct,10
50582,11582,Instagram Ads,Awareness,625,11,95259,4769,Mobile,Evening,0.0500635110593224,54,Male,Tier 3,Single,1,2611651,36,Gold,0,10336,5,COD,0,0.0,625,-625.0,,2046-11-11,Nov,11
50583,11583,Influencer,Conversion,1958,28,34898,7055,Mobile,Afternoon,0.2021605822683248,58,Male,Tier 1,Single,0,1270561,3,Silver,1,4206,10,Credit Card,0,3785.4,1958,1827.4,>10L,2046-11-26,Nov,11
50584,11584,Google Ads,Conversion,1694,19,56603,6830,Desktop,Evening,0.1206649824214264,39,Male,Tier 3,Single,0,2220618,71,Bronze,0,18281,0,UPI,0,0.0,1694,-1694.0,,2046-12-11,Dec,12
50585,11585,Email,Retention,1801,29,43514,3971,Mobile,Afternoon,0.0912579859355609,38,Female,Tier 2,Married,0,2862958,25,Bronze,0,3197,10,UPI,0,0.0,1801,-1801.0,,2046-12-26,Dec,12
50586,11586,SMS,Awareness,256,5,103737,6051,Mobile,Afternoon,0.0583302004106538,38,Male,Tier 2,Married,0,1506354,18,Bronze,0,4988,0,UPI,0,0.0,256,-256.0,>10L,2047-01-10,Jan,1
50587,11587,Instagram Ads,Retention,712,17,65022,5507,Mobile,Afternoon,0.0846944111223893,55,Male,Tier 3,Married,1,2573763,84,Silver,0,17178,0,COD,1,0.0,712,-712.0,,2047-01-25,Jan,1
50588,11588,Email,Conversion,1974,14,51539,4221,Desktop,Morning,0.0818991443372979,29,Female,Tier 1,Married,1,1229773,8,Silver,0,1637,10,Credit Card,0,0.0,1974,-1974.0,>10L,2047-02-09,Feb,2
50589,11589,Google Ads,Conversion,975,3,71726,4587,Mobile,Evening,0.0639517050999637,34,Female,Tier 3,Single,1,274809,79,Bronze,1,23608,0,Debit Card,1,23608.0,975,22633.0,<3L,2047-02-24,Feb,2
50590,11590,SMS,Retention,1589,7,98813,151,Mobile,Evening,0.0015281390100492,26,Female,Tier 3,Married,1,2914375,87,Bronze,0,16773,0,Credit Card,0,0.0,1589,-1589.0,,2047-03-11,Mar,3
50591,11591,Instagram Ads,Conversion,233,15,114505,3262,Mobile,Evening,0.0284878389589974,43,Male,Tier 1,Married,1,2429094,35,Bronze,0,17869,0,UPI,1,0.0,233,-233.0,,2047-03-26,Mar,3
50592,11592,Email,Conversion,1253,27,18777,8617,Desktop,Evening,0.4589124993342919,61,Male,Tier 2,Single,1,1458195,43,Bronze,0,23295,10,COD,0,0.0,1253,-1253.0,>10L,2047-04-10,Apr,4
50593,11593,SMS,Awareness,1659,25,50803,8286,Mobile,Evening,0.1631006042950219,39,Male,Tier 1,Married,1,2396454,36,Silver,0,22029,0,Credit Card,0,0.0,1659,-1659.0,,2047-04-25,Apr,4
50594,11594,Email,Awareness,821,9,18335,899,Mobile,Evening,0.0490319061903463,22,Female,Tier 3,Single,0,505436,42,Gold,0,10154,0,UPI,0,0.0,821,-821.0,3-6L,2047-05-10,May,5
50595,11595,Email,Retention,1787,5,70597,1435,Mobile,Morning,0.0203266427751887,53,Male,Tier 1,Single,1,379338,77,Silver,1,3688,0,Credit Card,0,3688.0,1787,1901.0,3-6L,2047-05-25,May,5
50596,11596,SMS,Conversion,278,23,22502,4777,Mobile,Night,0.2122922406897164,28,Female,Tier 1,Married,1,2728255,17,Silver,0,13163,5,Credit Card,0,0.0,278,-278.0,,2047-06-09,Jun,6
50597,11597,Email,Conversion,1934,27,34894,442,Desktop,Night,0.0126669341434057,25,Female,Tier 1,Single,1,595695,67,Silver,0,14907,0,UPI,0,0.0,1934,-1934.0,3-6L,2047-06-24,Jun,6
50598,11598,Email,Conversion,1325,6,94002,953,Mobile,Afternoon,0.0101380821684645,50,Male,Tier 3,Married,0,2348070,40,Bronze,0,18021,0,Credit Card,0,0.0,1325,-1325.0,,2047-07-09,Jul,7
50599,11599,Influencer,Awareness,1291,19,51380,3174,Mobile,Morning,0.061775009731413,33,Female,Tier 1,Married,1,1803390,50,Bronze,1,5675,10,COD,0,5107.5,1291,3816.5,>10L,2047-07-24,Jul,7
50600,11600,Influencer,Awareness,247,27,39380,1114,Mobile,Evening,0.028288471305231,57,Female,Tier 2,Single,1,1312884,73,Gold,0,1891,0,Debit Card,0,0.0,247,-247.0,>10L,2047-08-08,Aug,8
